Fecha de Aplicacion	Numero de Documento	Total Monto
20240412	535b41961808fc1	146506.0
20240412	68ba9e2eef9c45e	107800.0
20240415	ac8fd5ebf64aa1d	20000000.0
20240415	fccf4d4f37b5060	7438000.0
20240415	a98b06b24a7573f	6233595.0
20240415	4c807fcd4bb5852	6105569.0
20240415	d430f6957f45523	3818484.0
20240415	797f303ca41d6de	3390000.0
20240415	36b4a6b66cdf718	3094300.0
20240415	25fa63654e5eb43	2150000.0
20240415	3df3ed9bb2d719f	2037060.0
20240415	3d0e3e87115fc5c	2000000.0
20240415	09b20e4099cbf6a	1695600.0
20240415	e14868f9d885047	1418818.0
20240415	9a667b35498a49d	1103049.0
20240415	dc3db6d56fa823f	916000.0
20240415	304020871bb615d	719873.22
20240415	1423cd021686659	625000.0
20240415	68f856e9038ee78	588346.0
20240415	fe1ccb322b6b8f8	577172.0
20240415	d41bcf837e787f3	569235.0
20240415	bae1b99e8105adb	557235.0
20240415	3183224c03bb269	522000.0
20240415	d6090d6b89f7191	500000.0
20240415	5612daf6fb0ffdd	500000.0
20240415	23eb688a6b49bcb	459935.0
20240415	924fde5ff736558	430800.0
20240415	cb43d5dc45c54d1	405200.0
20240415	4573eb600f3014d	400000.0
20240415	04c2f7852bc4f93	377300.0
20240415	998e0e87e0199ad	370624.0
20240415	524442df35163a6	350000.0
20240415	4f12c37e33dfdc9	326000.0
20240415	753260845b1b0a3	321700.0
20240415	78c2dc80182f2bf	316700.0
20240415	c919b91cc91c6a6	308500.0
20240415	d11721e8e60f1da	304935.0
20240415	37124e76e75ba11	300000.0
20240415	2c4181760ffeed1	300000.0
20240415	47593580ca3e5a7	295110.0
20240415	31895833a5c34dd	234720.0
20240415	118ac7ae357a564	231000.0
20240415	a9b0e8281f2d507	215000.0
20240415	249c6471af50136	201780.0
20240415	9812283aa7edd93	193329.0
20240415	421b1d78b79aadf	190000.0
20240415	aae718b36cf9edb	189923.0
20240415	f0cdc6f00debdc4	180545.0
20240415	f74f25036f1b052	170828.0
20240415	0d3d8b710656fad	169284.0
20240415	a7b9b78b75de89a	166848.37
20240415	b315001e9dafc51	166521.0
20240415	a7222bb971692c5	151807.0
20240415	bcad1ec29d0c2dd	142000.0
20240415	a64a7f85970e8d5	140094.0
20240415	a5781379caaa39a	134941.0
20240415	b9731078c912c03	134128.0
20240415	a700c7989e57f50	121332.0
20240415	62136f52f8b129b	114410.0
20240415	4c795de145bf972	103200.0
20240415	4d74f3d85062a2f	100379.0
20240415	546547b20e2298b	100140.0
20240416	6aa74d398653264	13062200.0
20240416	7d69f9174f424fa	10732100.0
20240416	03df6fd00bb32a5	5065484.0
20240416	079901fb934f600	2557700.0
20240416	33138a2c23bf9cd	2491000.0
20240416	85077adabebb6a5	1500000.0
20240416	8dd3a2b5d8c23dd	1250000.0
20240416	089e80eef1562af	1228541.0
20240416	66930c9d97380fb	1151400.0
20240416	d124bf306225f16	1060000.0
20240416	641ab2d7e4fe7f3	1000000.0
20240416	a2b7c7f1a463409	811853.0
20240416	22a0e733c89daeb	787620.0
20240416	046311786903b95	708300.0
20240416	08b69b3837b7f1c	637718.0
20240416	5400ae0b81d0514	635984.0
20240416	0f0c8e4bc709739	632854.0
20240416	25faf8a6ce76f59	619640.0
20240416	33adaf59b33cfb3	557430.0
20240416	5a4ba021899c27d	535907.0
20240416	15502ab6bff0b16	500000.0
20240416	abb8d3a58482f26	473179.0
20240416	1bcefc8732c191c	452408.0
20240416	5d3fb1a41835a8f	402200.0
20240416	cf6c3c1a9da210e	400000.0
20240416	8b7a8155cc08940	399200.0
20240416	61b8554ef52603c	377742.0
20240416	7941e0984ee51ae	374400.0
20240416	d0f475d584fc6e4	370500.0
20240416	8324c44dc2e29c6	368363.0
20240416	d6fa0c11f9cccbc	350000.0
20240416	57808d0ceaf19c9	348095.0
20240416	9517f2aec028728	337540.0
20240416	cd9a7784748635b	324000.0
20240416	f363dd51e008e24	309867.0
20240416	ed1a723e3dfe70e	305000.0
20240416	260d8b4119d6200	287064.19
20240416	eaad5b3a5ed7514	285835.0
20240416	8b44162b59405cf	285338.0
20240416	f2a0d240cd9a275	282406.0
20240416	1e1b75f8a0d5fcf	261000.0
20240416	6be884f27c332e6	251406.0
20240416	ac950c265b49b54	210000.0
20240416	2f5bd613fc32b14	207000.0
20240416	21f97f63368985b	190000.0
20240416	09b68ca1607132f	190000.0
20240416	db29a1650655e7c	187810.0
20240416	3f52e3cfb18cb88	186718.0
20240416	1b8844a7301a85d	185415.59
20240416	bec3164a6caf588	172000.0
20240416	d5aba2d2db05bed	171567.0
20240416	449f00e06115535	169300.0
20240416	6c508fa024b59fe	163672.0
20240416	f86b99a22775dce	158112.0
20240416	e3ad5da2264431a	148900.0
20240416	dc7ffdc7dff026e	135819.0
20240416	b40c83b4646130b	128534.0
20240416	44e6b5a16d07e6e	120764.0
20240416	76ad477ddb5b1b0	120000.0
20240416	3fa43ced2798c0f	119000.0
20240416	50af3bc7370fc88	114907.98
20240418	9682c09e51af97f	142079033.0
20240418	d7dd44f23c19d00	14914000.0
20240418	867ece425260dec	7640000.0
20240418	fc2ed80579f1371	5000000.0
20240418	e45c1c8ceda33a6	4743000.0
20240418	93138b48128ca35	3214447.0
20240418	95d4bf0c0aa4721	3065545.0
20240418	1e78006e753780f	2183950.0
20240418	9dfb069761eaf2e	2000000.0
20240418	6e2ab30b4cf1c07	1695299.0
20240418	f1b502db47d299a	1605000.0
20240418	981826d08cefe5c	1000000.0
20240418	8cc843bbc23d291	1000000.0
20240418	b0c4a5b1f3d0e6b	866012.56
20240418	8ff4e9c79a9e397	829000.0
20240418	9c00765877cb983	710895.0
20240418	3bca8de8a06970d	639429.0
20240418	a8e0a77b6b2c6f1	604000.0
20240418	3e8b556030bacb9	601159.0
20240418	3b71c15c264deae	600000.0
20240418	2aedd0fcb6b628b	550000.0
20240418	cf14c8ec6264302	449020.09
20240418	858356a1193b699	400000.0
20240418	31c5062a333f9af	375650.0
20240418	c75009c35ccd761	315000.0
20240418	075a4a441fff9ad	300000.0
20240418	5224261cae44e29	262335.26
20240418	fbaf3afefeeccce	250000.0
20240418	b111aa94a3ff004	233338.0
20240418	6c8d6a6cc0457b6	230000.0
20240418	22f7bae487f19fb	200000.0
20240418	19f325f1052e376	200000.0
20240418	3f31fd49d9dbd91	158000.0
20240418	e1f3077ff03f451	150000.0
20240418	1eae11eb4aa514f	132119.68
20240418	e9266ab9dbe0634	130000.0
20240418	b349f424d1a5b07	120000.0
20240418	ad90908cb8405f6	116000.0
20240418	d4d129374cb283f	112895.0
20240418	340c3cc6ba6123e	103530.0
20240418	c74019e2147d741	100400.0
20240419	beb5df5834f028e	249825.86
20240419	6ad93c45afd2962	193468.84
20240419	62d83efe7a5a249	164058.88
20240419	774e8cbe67e81f1	158138.04
20240420	c882a606f10c5a6	135487.58
20240422	4a1276b1f537ca6	16678199.0
20240422	a5383d38e9c33f6	7772000.0
20240422	3deed99099bfc91	7740000.0
20240422	6ec87ae3b98c920	3000000.0
20240422	da2d0f3ccdb9c88	2268000.0
20240422	e62b430dc215404	2244000.0
20240422	4b0b6973aa08b41	1385854.0
20240422	9a5ef635c1bf578	1000000.0
20240422	793e289fc6774c7	1000000.0
20240422	069db05a416caae	1000000.0
20240422	b0a0385b385b468	880000.0
20240422	a9277cedc1d5add	784760.0
20240422	929a26b457c2e22	705000.0
20240422	f5aaa56a5f999be	600000.0
20240422	c329f1618e7ec85	600000.0
20240422	81e4d483671d216	500000.0
20240422	9de091a3643e124	480000.0
20240422	1229240055c0457	445000.0
20240422	76c404cfd2da70b	420000.0
20240422	bf46ad762fa4d97	400000.0
20240422	a5156c558cc0dd9	250000.0
20240422	6bd7a47deeebcbe	240000.0
20240422	3d10906e7b944f9	210000.0
20240422	c4f23fa8353f662	200000.0
20240422	1eaef9635c13148	190000.0
20240422	93a6ce604098713	181200.0
20240422	2bc4e5b0d0a1ce0	170000.0
20240422	3de0e743d478bb1	150000.0
20240422	0033c493186e317	150000.0
20240422	7c8f08c230dae15	140000.0
20240422	76b9b678473dacc	131000.0
20240422	43c7780a1ff22b9	130000.0
20240422	1b7276a889b92ce	120000.0
20240422	ae46e03586c41f5	105000.0
20240422	6f2962c96fe24c2	101000.0
20240423	f562bc7a2fcb264	7157132.0
20240423	cb6c7693c2f9b7f	6200000.0
20240423	c8bcbd2562a4b6a	2492260.7
20240423	df36b8c6aff94fc	2400000.0
20240423	6e2aaeb6000ebe3	2000000.0
20240423	3e9a2b724a43781	2000000.0
20240423	090024c00020e11	2000000.0
20240423	a0922c6c3eb1bef	1490000.0
20240423	df5a3993d9fd458	1386000.0
20240423	5f04f1e59df5371	1235000.0
20240423	b2b72b334567830	1000000.0
20240423	2327c8fcf414a88	1000000.0
20240423	ced086696b6cf9e	998000.0
20240423	e991578f49eec43	990000.0
20240423	bd922e3b1eab885	891500.0
20240423	8a3862634f3021f	760000.0
20240423	b2fe2780bdfb8d2	740000.0
20240423	fb026e24e911ade	693300.0
20240423	b8e5227756557e3	625000.0
20240423	d7b77946acb69c5	560000.0
20240423	2f0ac929a14747a	551000.0
20240423	15ef140b8e83e8c	500000.0
20240423	04e59d4ac83204f	500000.0
20240423	1cefd4d1880f8a7	497000.0
20240423	52e8f424eeaf425	400000.0
20240423	3e7895358408a45	380000.0
20240423	c643b28a863bfde	310000.0
20240423	f924d2863123e1e	300000.0
20240423	4ba99efcbbd591a	295000.0
20240423	dc19046387795d6	286000.0
20240423	b29119c620eba18	270000.0
20240423	c668d9e9a5fc757	260000.0
20240423	4d0b4a106c2ab40	250000.0
20240423	c79b46fb1357cfe	206698.0
20240423	ebb5bc74b21cae9	200000.0
20240423	d122c4317c67796	200000.0
20240423	c02dd4b596c8581	200000.0
20240423	8be6f2c0c1e4145	200000.0
20240423	77081b74267b3c1	198000.0
20240423	a325a5a53ffaf95	182500.0
20240423	dc6ca99e17b3321	150000.0
20240423	dc53f3dec231b2d	150000.0
20240423	e1eaadd304f88e5	148000.0
20240423	0fd8eda7b1b4949	121000.0
20240423	1f7e70cad4a8404	120000.0
20240423	ad8f7c364c983a8	110679.92
20240423	b21c324699d529d	103500.0
20240423	30cb323b4c37773	101800.0
20240425	a67bceab1e6500d	215750000.0
20240425	b2c9dec0e8a33ad	75000000.0
20240425	cb71805eac53d11	42500000.0
20240425	7625d366ff77dbe	37800000.0
20240425	accb358eeae9b58	5000000.0
20240425	8a75f6e9721a142	4000000.0
20240425	fdce85c83d25784	2341662.0
20240425	826cd9134942779	2182226.71
20240425	b33b47f7b0b8949	2016454.0
20240425	8f65025635f3aae	1905095.41
20240425	f6c87ef2b9bc382	1762000.0
20240425	36b703b046ccd9e	1755000.0
20240425	7885334c1df8a28	1721557.76
20240425	4b8b7d10b498aa8	1693527.0
20240425	be5381b08d6a1c3	1660346.81
20240425	8c388ef90f97958	1484670.75
20240425	f985c7ce09b05d7	1315838.0
20240425	f934d69ecd3bf4e	1300000.0
20240425	0e92f948b75e4da	1200000.0
20240425	013e94ad6cfffe8	741000.0
20240425	92a6ab7eee298c1	620000.0
20240425	1415c7adb3fc196	576067.0
20240425	d6043433f91e274	253862.4
20240425	0844e33569c64b6	237600.0
20240425	55fa65b6e27df80	216419.0
20240425	9dd1b791e448862	200000.0
20240425	67e45b7711012bd	200000.0
20240425	1d04d17b4692917	199000.0
20240425	e17e97d9a4a3962	190000.0
20240425	e3781a5cca86dbe	180000.0
20240425	8f57319e20440c0	168257.83
20240425	428dc25381cc968	150000.0
20240425	adaff18b7d4ed4d	139000.0
20240425	b638ba7ab20ed67	132304.35
20240425	88f8d2d4ab9d327	112500.0
20240426	2487b3175f47056	120372000.0
20240426	0496a79823f53c5	4500000.0
20240426	2a2f1e27256f222	4080674.83
20240426	31556e24f6ac81b	2172555.0
20240426	302bafcb6fb31af	2159150.0
20240426	6420ed7db82ea64	1776091.0
20240426	544cb33a60a313b	1760100.0
20240426	1392cf4192e56fd	1675000.0
20240426	31cafac76e3fec6	1504778.0
20240426	4d95ae9c00651c2	1440750.0
20240426	9a02ba16bb4e2ec	1352475.0
20240426	ef5ef471d8cea7e	1255200.0
20240426	9c2a802eb32a923	1113000.0
20240426	25f7e2d841d4ba5	1081000.0
20240426	f43d1469a6882f9	980000.0
20240426	3f1ff4654248395	951645.0
20240426	1113a3d9b3c82b2	949800.0
20240426	45b2cdc89a38c31	831600.0
20240426	7e05ded04bfbbb0	603700.0
20240426	439b370c47874d8	542000.0
20240426	7ab228a382f4500	473000.0
20240426	53195301c115939	446405.0
20240426	2dd4438fdec32c9	443038.0
20240426	c7c152c560ee94a	400000.0
20240426	95c604a9eff1bcb	398702.61
20240426	df10e5841e23733	375750.0
20240426	45e6194cfac0ac8	356000.0
20240426	8b9c6487deefd2a	354000.0
20240426	58a4a7f4c35bcf5	302016.0
20240426	e545d8b50d0db2b	300000.0
20240426	53be19d68ec2cff	300000.0
20240426	b2c7659a2c03cdd	256680.0
20240426	7ddc1c36fdd3a06	247600.0
20240426	91fae50c522dbaa	237776.0
20240426	a19e9be524cb347	236970.0
20240426	4c5863e243ec63e	231920.0
20240426	02c3e092b2f9163	231724.0
20240426	161358e3d58c235	220600.0
20240426	655e66276bbfc91	214708.0
20240426	b7a644881222c06	200200.0
20240426	2e6741e5c04dd1f	200000.0
20240426	095f9a394c64f8e	200000.0
20240426	40281f3ad1ee5d0	198409.0
20240426	05bfa114ca7618b	196500.0
20240426	3b1d2ef6868b770	180000.0
20240426	f4065129ce58d3d	175280.0
20240426	713720c32eb66f1	174570.0
20240426	ea8c43245a2ea8d	172000.0
20240426	cef04a36fee19b8	172000.0
20240426	89073f8de492cb6	168650.0
20240426	0f4eea3ddebf8cb	160060.0
20240426	9ce20e75ac5c069	150000.0
20240426	5fd3f20f7da86f4	142637.0
20240426	8d7ae9085dd93f9	134383.0
20240426	b4553fff2cccf30	131900.0
20240426	c9575ce5b4973a1	131590.0
20240426	5f30a2a52855dac	127650.0
20240426	6266aecec7ca694	120000.0
20240426	24cb8173818a8b3	110113.0
20240426	3e2fa5fb5d20961	109800.0
20240427	68b7042d94c84ca	8000000.0
20240427	1a2e686c9d03641	4000000.0
20240427	cbb1d83065c48f2	3218000.0
20240427	f08ead5e5821c0b	1500000.0
20240427	dd1ab0f90154338	1400000.0
20240427	857e945595da4f2	1000000.0
20240427	09fe68e98bcf0e3	1000000.0
20240427	fd99e0b257f005e	800000.0
20240427	f23a3e0d9c54183	620000.0
20240427	7a1c3be1ae83ed2	550000.0
20240427	af911bdfe411e8e	500000.0
20240427	10d4245f4f189e8	500000.0
20240427	3f14018fded8c24	413127.0
20240427	73a90a7ba540396	400000.0
20240427	175a6dd4c2182fa	400000.0
20240427	b4e732b18cd05d5	338000.0
20240427	c2994cacac6f464	335533.0
20240427	9a3abf4ab6422f1	300000.0
20240427	3f2a14eb60cb867	300000.0
20240427	da4e379b4e82dec	250000.0
20240427	c44e16f36fec79c	250000.0
20240427	7950d057851c022	250000.0
20240427	8e2dd833516f959	200000.0
20240427	89811b1595baf0f	200000.0
20240427	0818736ee8ce97f	174383.0
20240427	8d24bc684cb0131	165000.0
20240427	23147c2b840fc88	155585.0
20240427	f9d0ac1c75be28e	140000.0
20240427	705552628096624	119639.0
20240427	7c862fe631d5320	113687.0
20240427	7b0452e6bd32413	110000.0
20240427	78d5c2ce06c668c	110000.0
20240427	1ed9e1bb2781758	110000.0
20240427	b7c27c217f4e721	109500.0
20240427	167d0d71bd90876	107500.0
20240427	f6a86799bccf975	103000.0
20240428	1b3221be049d66a	1866656.0
20240428	a0c414709f17eaa	1335400.75
20240428	541d35d6190e05f	1250028.0
20240428	e523784f857e631	1250000.0
20240428	d3bfea8a64954be	890000.0
20240428	ab43a9257b11780	750000.0
20240428	3ff98d2f7aa4026	510000.0
20240428	13f538f50a1ab2b	500000.0
20240428	7af69593534155a	480000.0
20240428	9906079621a6594	400000.0
20240428	f9155a1d53f34f8	379665.0
20240428	90cea71b3b92a9b	350000.0
20240428	86bef1e0299f980	300000.0
20240428	aecbfafb6557b6c	200000.0
20240428	265e55e9cd6659b	200000.0
20240428	150e7bb500590d4	170000.0
20240428	bcc38f82b77d661	160750.0
20240428	c23d3b2158c23b7	158830.0
20240428	8cc4040093ae730	116000.0
20240429	e82c88bb20aaa93	35000000.0
20240429	abd7cafde277cab	13264300.0
20240429	81ba8ee3ec446e8	5000000.0
20240429	9c84ee3258e18cb	3815000.0
20240429	44b8863361317ec	3519359.03
20240429	27080b84bfee67e	2508400.0
20240429	017654e28461598	1536600.0
20240429	5e4a4cf408f60e4	1500000.0
20240429	d3337a9cf25712f	1430256.0
20240429	9a9e1c1e3882b3e	1377951.0
20240429	174cdf5a95bc38c	1323602.0
20240429	136ae5b60fe6acf	1300000.0
20240429	8cd9a4ef6ddc91d	1000000.0
20240429	78801e5fb029d6a	1000000.0
20240429	dfab27c05509089	936578.0
20240429	4a76bfcd183f6df	924027.0
20240429	2ac92f7537296e0	725400.0
20240429	12c8f322a097bec	699980.0
20240429	b51dd5d3a16a8a2	695700.0
20240429	f186ea0e2fc41ad	620199.0
20240429	de1c08618587c12	600000.0
20240429	4ed81606f6b7cec	544000.0
20240429	ed95b8e8ccb87fb	540000.0
20240429	d15d9554445bbbe	520000.0
20240429	9b88907430e7b76	420000.0
20240429	d70672b18f741f2	395857.0
20240429	c29845bad94826c	306850.0
20240429	21a0d120218054b	268000.0
20240429	17946a5e8990743	229733.0
20240429	4c706b9497d8944	200000.0
20240429	723f14e8a9feaf7	198750.0
20240429	3f47f0d1b5d01fa	198000.0
20240429	5cc8ac36207aafd	187500.0
20240429	9dbbb46aff9e31e	181840.0
20240429	c7c8dd0079a1794	163200.0
20240429	ba1abd552adb647	150000.0
20240429	421cfbc0ce76bb9	130000.0
20240429	929bce0dfa39cc1	120000.0
20240429	67b8107bf10182b	120000.0
20240429	2ef6966927b3763	117000.0
20240429	c256672d28a4732	106493.0
20240501	1edf3cca0b2c8f7	35000000.0
20240501	885e049d796e8b1	5784000.0
20240501	8d58f41747bc950	2110642.0
20240501	fd4f1da33451cdf	1283800.0
20240501	2d4dbc564e7509e	1076338.0
20240501	f6f0ccf895e947f	1006250.0
20240501	9fdf2501934e1f7	900000.0
20240501	79c0c2d52b30ff5	835000.0
20240501	9b159eb535c5ab7	619500.0
20240501	75c7b405e1af615	600000.0
20240501	16847ded3cb63ad	530000.0
20240501	0c0a8430022468d	517000.0
20240501	7d4d90bad4de410	505893.0
20240501	858883b35517168	500000.0
20240501	c88d2457d41a6aa	400000.0
20240501	9a117d215c4d8a7	300000.0
20240501	8327e69861a5725	255000.0
20240501	1823c8a9c912406	250000.0
20240501	8f0867a45686b13	220000.0
20240501	133c36a52324b97	207000.0
20240501	5ba0c44e9bcdf63	200000.0
20240501	a5a59d077b99f43	199500.0
20240501	0818736ee8ce97f	196625.12
20240501	ec06ab5056a0a0d	150000.0
20240501	7782e206bd65afd	150000.0
20240501	242fcdb5a839d45	150000.0
20240501	11a8749d928d784	146000.0
20240501	3361e0d244f5534	120000.0
20240501	4cff054b41e66cb	108100.0
20240503	55466357e879ad6	203845626.0
20240503	f644628aa1c5da0	11179641.0
20240503	51977ec036decf9	7085948.0
20240503	c426f47c29aede1	6628100.0
20240503	c88787b6403176b	5534000.0
20240503	51472c51da6ac2e	5223870.0
20240503	c442aacb7a304c1	5000000.0
20240503	7311c1dc6c22601	4633487.23
20240503	4d0a41de5a2d0e0	4111600.0
20240503	ce20f8dd50219d4	3891658.0
20240503	dee44dcf5b93474	3504777.0
20240503	ba2e98a16206bbe	3410462.28
20240503	831ca41b94ca7b5	3175000.0
20240503	fd6f3e88c05b416	2800000.0
20240503	11930ab864c2089	2050424.0
20240503	2cae0ad223a6779	2042000.0
20240503	c5c8fbb8c8ba1b0	2000000.0
20240503	5a9feacb45bbd2a	2000000.0
20240503	eb6c9f1ba74328a	1918774.0
20240503	00e7377298dce67	1851100.0
20240503	78555eb4fe65e03	1766752.0
20240503	94e29187d0e4a0a	1669589.0
20240503	ec59cd6059ba6e6	1622140.0
20240503	23e7e5ff8b1b549	1598921.0
20240503	995701d2fd5eb2e	1397895.0
20240503	c24697be2241418	1105783.0
20240503	541754138d0d77c	1022259.0
20240503	489d1ff2f840508	942416.0
20240503	186568314257bad	931000.0
20240503	3c259f1f16ed368	883495.0
20240503	26b5bf0e094eb13	725000.0
20240503	4d0fe72b957c50f	707005.0
20240503	05efb33d0e760e8	700000.0
20240503	ec60d1d870899b6	696000.0
20240503	51e2f23c9a8f145	680223.0
20240503	d2bb9ef09435858	600000.0
20240503	bc51dacb794752b	508500.0
20240503	9edc5e83edf9feb	400000.0
20240503	f5633bca0e4ebc4	399119.0
20240503	6028d3e8b43305b	367447.0
20240503	2797832fa49285c	356800.0
20240503	bf60369a46f92e8	337435.0
20240503	b22731983194234	316867.0
20240503	176a321df5bec59	200000.0
20240503	4b04b3b4c9ac1f5	199900.0
20240503	751e1e8d631b492	186800.0
20240503	473b17d28a7a77b	130000.0
20240503	8d7c333b76d32dd	101313.0
20240506	0e350e63fc728ce	194342.75
20240506	f399a111c6c949a	128008.46
20240508	bfe33ec4843c188	21265786.09
20240508	f19728f6ef17094	10627267.0
20240508	d3e1f639869de43	7652000.0
20240508	fec447cd5611964	6511488.0
20240508	441b8a84ae644af	2080000.0
20240508	879e86e00625565	1801832.0
20240508	ee7ccf2ed148122	1611763.0
20240508	0b187294db4c0d8	1610000.0
20240508	e35a0861a82f2cf	1219300.0
20240508	0047ace8dbe54f0	1216163.85
20240508	ddda81e3643eede	1200830.0
20240508	3b5b614fd86c247	1000000.0
20240508	61d90dc801ae12e	756557.0
20240508	a3e711dce9386dd	600000.0
20240508	42aad2213b3914f	590000.0
20240508	a0982f5f45f4e6f	550000.0
20240508	c0302f36aafa983	500000.0
20240508	407257a6735696e	500000.0
20240508	1cbef5f26c2c7e8	500000.0
20240508	2c736e7848a2243	420334.0
20240508	53e6b8977545b61	400002.0
20240508	1be5af143fbff1e	400000.0
20240508	347d93957f0f80f	383941.0
20240508	f307bb1cfc1c5a9	350000.0
20240508	5c0c24daadfb860	340638.0
20240508	ce6e14ff54071ea	300000.0
20240508	f04bf9fca35561e	280000.0
20240508	c265b8ac9bd9cb0	268800.0
20240508	0c18eb49650b146	255000.0
20240508	34ff62b444ccd6c	250000.0
20240508	9763849d039ac72	240000.0
20240508	4a3db83b2e9ec7b	235000.0
20240508	27e089b1c626ea8	204018.66
20240508	fd102b4167d02fb	200000.0
20240508	9ca83d17b1cd07b	200000.0
20240508	7b4b1b9a337ec50	200000.0
20240508	b51cc2c7b24f242	149000.0
20240508	ac09cb3c1e6d95c	140000.0
20240508	2046ff23f06c3fd	140000.0
20240508	b8098d0f54a11b5	130000.0
20240508	8653bfcc6ca630c	120436.05
20240508	86668a4ef15e598	116000.0
20240508	7b12420119cb32a	110000.0
20240508	858c6c143dc8677	105880.0
20240508	0630ce5fb2799a4	100102.46
20240511	9bd53b811c41477	6520393.0
20240511	74b9066b7a9d3c1	1863337.0
20240511	985b0a19e024567	700000.0
20240511	3fe3ed735da53ce	660000.0
20240511	65bc04799b90652	550000.0
20240511	7c31e0e71440bf2	500000.0
20240511	4bb402eeb831c88	494000.0
20240511	2481fe092b435f8	405000.0
20240511	deb475dd497d0bf	400000.0
20240511	9cdc15141dcc26a	344000.0
20240511	e28bfb5c4787a9c	320000.0
20240511	67626c1087e8201	303121.63
20240511	f2f920df2606955	300000.0
20240511	3ad76886752fa63	300000.0
20240511	a67e780e198d451	277600.0
20240511	1f49024d6ff5b9c	273000.0
20240511	3125a6e6f19a490	250000.0
20240511	6046c3ac00a2b8b	220000.0
20240511	f0ceebd06774f1c	200000.0
20240511	0b14a01ba62737a	200000.0
20240511	d20c2d3aa327c59	185000.0
20240511	5ac8d20e5852079	168600.0
20240511	cad92f561250abc	160000.0
20240511	175a0bd3c143d88	160000.0
20240511	d36b10b05efa71d	150000.0
20240511	b44170ef4c32cbf	150000.0
20240511	2688949799a498c	148000.0
20240511	241571a23604bdd	147000.0
20240511	b487ab73c1a0253	140000.0
20240511	1f9d520564a2e8b	136000.0
20240511	c766b30ddddbedd	135000.0
20240511	0776d3e1c9ad6ff	130000.0
20240511	5bb80a8868af85e	120000.0
20240511	586c201e5cbc8c6	115000.0
20240511	f39f1c2988c31bd	110000.0
20240511	e6c2a76c07b49e3	110000.0
20240511	84f4a5ddf5ccd4a	107000.0
20240512	a5cb568e6e6d3ba	1850000.0
20240512	833da4116366263	550000.0
20240512	84a499e8339c19d	528500.0
20240512	b37505e0e811cf9	471800.0
20240512	01fc43220383d0f	447912.0
20240512	2ab40de64bc4e77	422900.0
20240512	c46a4d32caaf53d	300000.0
20240512	8e8fcce6e5fd1ed	263426.0
20240512	6ebb3cc4b1a7183	260000.0
20240512	f8780768141b0ce	200000.0
20240512	a06f6b1cbcccd5a	200000.0
20240512	48750c55f39dab6	200000.0
20240512	0c08a5c740cc835	200000.0
20240512	97ad5148979f974	190175.0
20240512	645c7a601c6870b	182090.0
20240512	d44b26058baec88	170400.0
20240512	ac5af3a4ee777fd	150000.0
20240512	266695d93e73c25	150000.0
20240512	b62329f96043211	148954.0
20240512	87a99a0c52b14b3	148700.0
20240512	f83ccf7e353364e	147125.0
20240512	5f8fdd1be242628	142056.0
20240512	c3a9e99ba3525c6	138700.0
20240512	fd1e7ff5a048aec	134909.0
20240512	ab56dd5b9fd76ca	132950.0
20240512	91e17396489f0de	124190.0
20240512	549c3b9ab0ffe63	124000.0
20240512	db42b95b562268a	120000.0
20240512	5b6e9c91cd37b77	116000.0
20240512	88eaa3d1afd37b9	113411.0
20240512	c357847e50c5bb2	112900.0
20240514	646da33e4b03a16	7296608.0
20240514	bb89bd92f4ee430	5583800.0
20240514	f27b18e0914ce36	5337000.0
20240514	f69544bbce1affc	5152000.0
20240514	a0be8c44ebf50b2	4366000.0
20240514	abf02b784e17f70	2962421.5999999996
20240514	274afdc01939223	2832283.0
20240514	2487b3175f47056	2714000.0
20240514	b8bfee0f562bc38	2151000.0
20240514	f742183e4297327	1729105.0
20240514	362a81840a56195	1600000.0
20240514	900c198ff83f1af	1405000.0
20240514	3d7d2884d0ec0cc	1334196.0
20240514	191acc7fb8bc728	1257418.0
20240514	81ab3a3f66301b5	1190648.0
20240514	deedee60b974161	1080000.0
20240514	4c63f6a2b981a37	1055500.0
20240514	3952f1d268cff17	945245.0
20240514	475329eeebded5d	919500.0
20240514	07fb24f92279a1e	882300.0
20240514	83b2e140f56d36a	830940.25
20240514	eefb5e1105b7f50	830100.0
20240514	a66bda4ec54519e	788502.0
20240514	b31c14cbf7d2ec4	719000.0
20240514	75cb0054b1a080d	700000.0
20240514	be7178c181ba42c	676500.0
20240514	52584eb40f89ca6	673800.0
20240514	8c30b76ba34f695	607500.0
20240514	7cbad4b0ded294a	562597.0
20240514	69bcc054797e907	521696.0
20240514	31fe563f5b263b5	487000.0
20240514	17599c8b3552d7d	440302.0
20240514	e41ee03281d90bf	432200.0
20240514	8f4640201918c4a	425973.0
20240514	4c5863e243ec63e	409298.0
20240514	c06220aeffdbe89	374648.0
20240514	bfc3beb5c6d5545	372100.0
20240514	1f63b6843926eea	370500.0
20240514	795d666d581716f	344443.0
20240514	aafb5184908361c	311527.0
20240514	44bd3538028cc5b	300000.0
20240514	3824bc38ceafb11	300000.0
20240514	e28758cffba2d4c	273160.0
20240514	8c930f64fc602f6	252995.0
20240514	40168a5c255d5b0	210600.0
20240514	ccf71e64325ff1c	189800.0
20240514	b1cf65c18138487	186451.0
20240514	6d415d8d8b0ca49	145589.0
20240514	6ea62250855d799	140000.0
20240514	6c8e59d64c7c5da	132000.0
20240514	5794882497a29a1	127000.0
20240514	99217d9460d88d9	116150.0
